price,rating,processor,cpu cores,processor speed,ram,storage,memory card support,os,display size,display resolution,refresh rate,rear camera,front camera,battery,charging speed,wireless charging,reverse charging,charging port,sim slots,network support,nfc
"₹15,999",78.0,Snapdragon  750G,Octa Core,2.2 GHz Processor,4 GB RAM,128 GB inbuilt,Yes,Android v12,6.6 inches,1080 x 2408 px,120 Hz Display with Water Drop Notch,50 MP + 8 MP + 2 MP Triple Rear,8 MP Front Camera,5000 mAh,25W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi, NFC",Yes
"₹99,990",Not specified,Snapdragon  8+ Gen1,Octa Core,3.2 GHz Processor,8 GB RAM,256 GB inbuilt,Yes,Android v12,7.1 inches,1792 x 1920 px,120 Hz Display with Punch Hole,"Foldable Display, Dual Display",Not specified,5000 mAh,67W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi, NFC",Yes
"₹9,499",62.0,Helio G35,Octa Core,2.3 GHz Processor,3 GB RAM,64 GB inbuilt,Yes,Android v12,6.56 inches,720 x 1612 px Display with Water Drop Notch,Not specified,8 MP Rear,5 MP Front Camera,5000 mAh,Not specified,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, VoLTE, Wi-Fi",No
"₹27,994",86.0,Dimensity  920 5G,Octa Core,2.5 GHz Processor,12 GB RAM,256 GB inbuilt,Yes,Android v12,6.44 inches,1080 x 2400 px,90 Hz Display with Small Notch,64 MP + 8 MP + 2 MP Triple Rear,50 MP + 8 MP Dual Front Camera,4200 mAh,44W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi",No
"₹13,989",75.0,Snapdragon  4 Gen 1,Octa Core,2 GHz Processor,4 GB RAM,64 GB inbuilt,Yes,Android v12,6.58 inches,1080 x 2408 px,120 Hz Display with Water Drop Notch,50 MP + 2 MP Dual Rear,8 MP Front Camera,5000 mAh,18W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi",No
"₹44,999",85.0,Snapdragon 8+ Gen1,Octa Core,3.2 GHz Processor,8 GB RAM,128 GB inbuilt,Yes,No FM Radio,6.7 inches,1080 x 2412 px,120 Hz Display with Punch Hole,50 MP + 8 MP + 2 MP Triple Rear,16 MP Front Camera,4800 mAh,150W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi, NFC",Yes
"₹13,999",79.0,Dimensity 700,Octa Core,2.2 GHz Processor,6 GB RAM,128 GB inbuilt,Yes,Android v11,6.5 inches,1080 x 2400 px,90 Hz Display with Punch Hole,48 MP + 2 MP + 2 MP Triple Rear,8 MP Front Camera,5000 mAh,18W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi, IR Blaster",No
"₹6,190",Not specified,Tiger  T310,Quad Core,2 GHz Processor,4 GB RAM,32 GB inbuilt,Yes,HarmonyOS v2,6.26 inches,720 x 1600 px Display with Large Notch,Not specified,13 MP Dual Rear,5 MP Front Camera,3500 mAh,Not specified,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, VoLTE, Wi-Fi",No
"₹1,19,900",83.0,Bionic A15,Hexa Core,3.22 GHz Processor,6 GB RAM,128 GB inbuilt,No,iOS v15.0,6.1 inches,1170 x 2532 px,120 Hz Display with Large Notch,12 MP + 12 MP + 12 MP Triple Rear,12 MP Front Camera,3095 mAh,Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi, NFC",Yes
"₹27,660",83.0,Snapdragon 6 Gen 1,Octa Core,2.2 GHz Processor,8 GB RAM,128 GB inbuilt,Yes,Android v13,6.58 inches,1080 x 2400 px,120 Hz Display with Punch Hole,64 MP + 2 MP + 2 MP Triple Rear,32 MP Front Camera,4800 mAh,67W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi",No
"₹24,999",75.0,Exynos 1280,Octa Core Processor,,6 GB RAM,128 GB inbuilt,Yes,Android v12,6.5 inches,1080 x 2400 px,90 Hz Display with Punch Hole,48 MP Quad Rear,13 MP Front Camera,5000 mAh,33W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi, NFC",Yes
"₹8,388",66.0,Helio  G25,Octa Core,2 GHz Processor,4 GB RAM,64 GB inbuilt,Yes,Android v11,6.53 inches,720 x 1600 px Display with Water Drop Notch,Not specified,13 MP Rear,5 MP Front Camera,5000 mAh,Not specified,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, VoLTE, Wi-Fi",No
"₹15,999",83.0,Helio  G99,Octa Core,2.2 GHz Processor,6 GB RAM,128 GB inbuilt,Yes,Android v12,6.55 inches,1080 x 2400 px,120 Hz Display with Punch Hole,108 MP + 8 MP + 2 MP Triple Rear,16 MP Front Camera,5000 mAh,33W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, VoLTE, Wi-Fi, NFC",Yes
"₹20,999",82.0,Exynos 1330,Octa Core,2.4 GHz Processor,8 GB RAM,128 GB inbuilt,Yes,Android v13,6.6 inches,1080 x 2408 px,90 Hz Display with Water Drop Notch,50 MP + 2 MP + 2 MP Triple Rear,13 MP Front Camera,5000 mAh,15W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi",No
"₹13,999",75.0,Dimensity  810 5G,Octa Core,2.4 GHz Processor,4 GB RAM,64 GB inbuilt,Yes,Android v11,6.5 inches,1080 x 2400 px,90 Hz Display with Punch Hole,48 MP + 2 MP + 2 MP Triple Rear,16 MP Front Camera,5000 mAh,18W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi",No
"₹19,990",83.0,Snapdragon  695,Octa Core,2.2 GHz Processor,8 GB RAM,128 GB inbuilt,Yes,Android v12,6.58 inches,1080 x 2408 px,120 Hz Display with Water Drop Notch,50 MP + 2 MP + 2 MP Triple Rear,16 MP Front Camera,5000 mAh,18W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi",No
"₹13,999",75.0,Dimensity 700,Octa Core,2.2 GHz Processor,6 GB RAM,128 GB inbuilt,Yes,Android v12,6.5 inches,720 x 1600 px,90 Hz Display with Water Drop Notch,50 MP + 2 MP Dual Rear,5 MP Front Camera,5000 mAh,15W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi",No
"₹22,999",83.0,Snapdragon 778G+,Octa Core,2.5 GHz Processor,6 GB RAM,128 GB inbuilt,Yes,No FM Radio,6.5 inches,1080 x 2400 px,144 Hz Display with Punch Hole,50 MP + 50 MP + 2 MP Triple Rear,32 MP Front Camera,4020 mAh,33W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi, NFC",Yes
"₹22,999",79.0,Snapdragon 695,Octa Core,2.2 GHz Processor,6 GB RAM,128 GB inbuilt,Yes,Android v12,6.6 inches,1080 x 2408 px,120 Hz Display with Water Drop Notch,50 MP Quad Rear,8 MP Front Camera,5000 mAh,25W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi",No
"₹16,999",79.0,Dimensity  810 5G,Octa Core,2.4 GHz Processor,8 GB RAM,128 GB inbuilt,Yes,Android v12,6.56 inches,720 x 1612 px,90 Hz Display with Water Drop Notch,48 MP + 2 MP Dual Rear,8 MP Front Camera,5000 mAh,33W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi",No
"₹14,290",80.0,Snapdragon  680,Octa Core,2.4 GHz Processor,6 GB RAM,128 GB inbuilt,Yes,Android v11,6.43 inches,1080 x 2400 px,90 Hz Display with Punch Hole,50 MP Quad Rear,13 MP Front Camera,5000 mAh,33W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, VoLTE, Wi-Fi, IR Blaster",No
"₹41,999",Not specified,Snapdragon 778G,Octa Core,2.4 GHz Processor,8 GB RAM,128 GB inbuilt,Yes,Android v12,6.7 inches,1080 x 2400 px,120 Hz Display with Punch Hole,108 MP Quad Rear,32 MP Front Camera,5000 mAh,25W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi, NFC",Yes
"₹13,489",69.0,Helio P35,Octa Core,2.3 GHz Processor,4 GB RAM,64 GB inbuilt,Yes,Android v11,6.51 inches,720 x 1600 px Display with Water Drop Notch,Not specified,13 MP + 2 MP Dual Rear,8 MP Front Camera,5000 mAh,18W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, VoLTE, Wi-Fi",No
"₹22,990",83.0,Dimensity 8100 Max,Octa Core,2.85 GHz Processor,8 GB RAM,128 GB inbuilt,Yes,No FM Radio,6.59 inches,1080 x 2412 px,120 Hz Display with Punch Hole,64 MP + 8 MP + 2 MP Triple Rear,16 MP Front Camera,5000 mAh,Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi, NFC",Yes
"₹16,499",84.0,Snapdragon  695,Octa Core,2.2 GHz Processor,8 GB RAM,128 GB inbuilt,Yes,Android v12,6.55 inches,1080 x 2400 px,120 Hz Display with Punch Hole,50 MP + 8 MP + 2 MP Triple Rear,16 MP Front Camera,5000 mAh,Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi",No
"₹73,999",Not specified,Snapdragon 8 Gen2,Octa Core,3.2 GHz Processor,12 GB RAM,256 GB inbuilt,Yes,No FM Radio,6.78 inches,1440 x 3200 px,120 Hz Display with Punch Hole,50.3 MP Quad Rear,32 MP Front Camera,4700 mAh,80W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi, NFC, IR Blaster",Yes
"₹9,999",67.0,Unisoc T612,Octa Core,1.8 GHz Processor,4 GB RAM,64 GB inbuilt,Yes,Android v12,6.5 inches,720 x 1600 px Display with Water Drop Notch,Not specified,50 MP + 0.3 MP Dual Rear,5 MP Front Camera,5000 mAh,Not specified,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, VoLTE, Wi-Fi",No
"₹12,499",75.0,Snapdragon  680,Octa Core,2.4 GHz Processor,4 GB RAM,64 GB inbuilt,Yes,Android v11,6.6 inches,1080 x 2412 px,90 Hz Display with Punch Hole,50 MP + 2 MP + 2 MP Triple Rear,16 MP Front Camera,5000 mAh,33W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, VoLTE, Wi-Fi",No
"₹12,499",72.0,Helio G35,Octa Core,2.3 GHz Processor,4 GB RAM,64 GB inbuilt,Yes,Android v12,6.56 inches,720 x 1612 px Display with Water Drop Notch,Not specified,50 MP + 2 MP Dual Rear,5 MP Front Camera,5000 mAh,Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, VoLTE, Wi-Fi",No
"₹59,999",88.0,Snapdragon 8 Gen2,Octa Core,3.2 GHz Processor,8 GB RAM,256 GB inbuilt,Yes,No FM Radio,6.78 inches,1440 x 3200 px,144 Hz Display with Punch Hole,50 MP + 13 MP + 8 MP Triple Rear,16 MP Front Camera,5000 mAh,120W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi, NFC",Yes
"₹1,06,990",Not specified,Snapdragon 8 Gen1,Octa Core,3 GHz Processor,12 GB RAM,256 GB inbuilt,Yes,Android v12,8.03 inches,1916 x 2160 px,120 Hz Display,Foldable Display,Not specified,4600 mAh,66W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi, NFC",Yes
"₹15,990",78.0,Snapdragon  695,Octa Core,2.2 GHz Processor,4 GB RAM,128 GB inbuilt,Yes,Android v12,6.58 inches,1080 x 2408 px,120 Hz Display with Water Drop Notch,50 MP + 2 MP + 2 MP Triple Rear,16 MP Front Camera,5000 mAh,18W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi",No
"₹1,19,990",75.0,Bionic  A16,Hexa Core Processor,,6 GB RAM,128 GB inbuilt,No,iOS v16,6.1 inches,1179 x 2556 px,120 Hz Display,48 MP + 12 MP + 12 MP Triple Rear,12 MP Front Camera,3200 mAh,Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi, NFC",Yes
"₹19,999",83.0,Snapdragon 778G,Octa Core,2.4 GHz Processor,6 GB RAM,128 GB inbuilt,Yes,Android v11,6.67 inches,1080 x 2400 px,120 Hz Display with Punch Hole,108 MP Quad Rear,32 MP Front Camera,5200 mAh,33W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi, IR Blaster",No
"₹23,990",83.0,Snapdragon 888+,Octa Core,2.9 GHz Processor,8 GB RAM,128 GB inbuilt,Yes,No FM Radio,6.55 inches,1080 x 2460 px,144 Hz Display with Punch Hole,50 MP + 13 MP + 2 MP Triple Rear,32 MP Front Camera,4400 mAh,68W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi",No
"₹12,999",80.0,Dimensity 810 5G,Octa Core,2.4 GHz Processor,8 GB RAM,128 GB inbuilt,Yes,Android v12,6.6 inches,1080 x 2408 px,90 Hz Display with Punch Hole,50 MP + 0.3 MP Dual Rear,8 MP Front Camera,5000 mAh,33W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi",No
"₹19,990",82.0,Dimensity 800U,Octa Core,2.4 GHz Processor,8 GB RAM,128 GB inbuilt,Yes,Android v11,6.43 inches,1080 x 2400 px Display with Punch Hole,Not specified,48 MP Quad Rear,16 MP Front Camera,4310 mAh,50W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi",No
"₹58,990",Not specified,Snapdragon 8 Gen2,Octa Core,3.2 GHz Processor,8 GB RAM,128 GB inbuilt,No,Android v13,6.73 inches,1440 x 3200 px,120 Hz Display with Punch Hole,50.3 MP + 50 MP + 50 MP Triple Rear,32 MP Front Camera,4820 mAh,120W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi, NFC, IR Blaster",Yes
"₹43,999",87.0,Dimensity 9000 Plus,Octa Core,3.2 GHz Processor,12 GB RAM,256 GB inbuilt,Yes,No FM Radio,6.73 inches,1080 x 2400 px,144 Hz Display with Punch Hole,108 MP + 8 MP + 2 MP Triple Rear,32 MP Front Camera,5000 mAh,120W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi",No
"₹49,999",86.0,Snapdragon  8 Gen1,Octa Core,3 GHz Processor,8 GB RAM,128 GB inbuilt,Yes,Bluetooth,6.1 inches,1080 x 2340 px,120 Hz Display with Punch Hole,50 MP + 12 MP + 10 MP Triple Rear,10 MP Front Camera,3700 mAh,25W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi, NFC",Yes
"₹15,999",79.0,Snapdragon 680,Octa Core,2.4 GHz Processor,6 GB RAM,128 GB inbuilt,Yes,Android v12,6.44 inches,1080 x 2408 px Display with Water Drop Notch,Not specified,50 MP + 2 MP + 2 MP Triple Rear,16 MP Front Camera,5000 mAh,44W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, VoLTE, Wi-Fi",No
"₹36,999",87.0,Dimensity 8100 Max,Octa Core,2.85 GHz Processor,12 GB RAM,256 GB inbuilt,Yes,Bluetooth,6.7 inches,1080 x 2412 px,120 Hz Display with Punch Hole,50 MP + 8 MP + 2 MP Triple Rear,16 MP Front Camera,5000 mAh,80W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi, NFC",Yes
"₹39,999",85.0,Dimensity 9000,Octa Core,3.05 GHz Processor,8 GB RAM,256 GB inbuilt,Yes,No FM Radio,6.8 inches,1080 x 2400 px,120 Hz Display with Punch Hole,64 MP + 13 MP + 2 MP Triple Rear,32 MP Front Camera,5160 mAh,45W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi, NFC",Yes
"₹51,999",74.0,Bionic A14,Hexa Core,3.1 GHz Processor,4 GB RAM,64 GB inbuilt,Yes,No FM Radio,12 MP + 12 MP Dual Rear & 12 MP Front Camera,Not specified,Not specified,Memory Card Not Supported,Not specified,"6.1 inches, 1170 x 2532 px Display with Large Notch",Large Notch,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi, NFC",Yes
"₹22,999",82.0,Dimensity  8100,Octa Core,2.85 GHz Processor,6 GB RAM,128 GB inbuilt,Yes,Bluetooth,6.6 inches,1080 x 2460 px,144 Hz Display with Punch Hole,64 MP + 8 MP + 2 MP Triple Rear,16 MP Front Camera,5080 mAh,67W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi, IR Blaster",No
"₹31,999",87.0,Exynos 1280,Octa Core,2.4 GHz Processor,6 GB RAM,128 GB inbuilt,Yes,Android v12,6.5 inches,1080 x 2400 px,120 Hz Display with Punch Hole,64 MP Quad Rear,32 MP Front Camera,5000 mAh,25W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi, NFC",Yes
"₹6,171",Not specified,Helio A22,Quad Core,2 GHz Processor,2 GB RAM,32 GB inbuilt,Yes,Android v12,6.52 inches,720 x 1600 px Display with Water Drop Notch,Not specified,8 MP Dual Rear,5 MP Front Camera,5000 mAh,10W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, VoLTE, Wi-Fi",No
"₹29,340",83.0,Dimensity 1300,Octa Core,3 GHz Processor,8 GB RAM,128 GB inbuilt,Yes,No FM Radio,6.43 inches,1080 x 2400 px,90 Hz Display with Punch Hole,50 MP + 8 MP + 2 MP Triple Rear,32 MP Front Camera,4500 mAh,80W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi, NFC",Yes
"₹25,289",87.0,Dimensity  900 5G,Octa Core,2.4 GHz Processor,8 GB RAM,128 GB inbuilt,Yes,Android v12,6.7 inches,1080 x 2400 px,120 Hz Display with Punch Hole,108 MP Quad Rear,32 MP Front Camera,5000 mAh,25W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi",No
"₹21,788",78.0,Snapdragon  778G,Octa Core,2.4 GHz Processor,6 GB RAM,128 GB inbuilt,No,Android v12,6.44 inches,1080 x 2404 px,90 Hz Display with Water Drop Notch,64 MP + 8 MP + 2 MP Triple Rear,16 MP Front Camera,4700 mAh,66W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi",No
"₹69,999",83.0,Octa Core Processor,Not specified,Not specified,16 GB RAM,512 GB inbuilt,No,Android v13,6.73 inches,1080 x 2448 px,165 Hz Display,50 MP + 50 MP + 50 MP Triple Rear,32 MP Front Camera,5000 mAh,120W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi, NFC",Yes
"₹70,990",88.0,Snapdragon 8 Gen2,Octa Core,3.2 GHz Processor,8 GB RAM,128 GB inbuilt,Yes,No FM Radio,6.1 inches,1080 x 2340 px,120 Hz Display with Punch Hole,50 MP + 12 MP + 10 MP Triple Rear,12 MP Front Camera,3900 mAh,25W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, 5G, VoLTE, Vo5G, Wi-Fi, NFC",Yes
"₹34,999",89.0,Snapdragon 8 Gen1,Octa Core,3 GHz Processor,8 GB RAM,128 GB inbuilt,Yes,No FM Radio,6.7 inches,1080 x 2400 px,144 Hz Display with Punch Hole,50 MP + 50 MP + 2 MP Triple Rear,60 MP Front Camera,4800 mAh,68W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi, NFC",Yes
"₹33,900",85.0,Dimensity  1300,Octa Core,3 GHz Processor,12 GB RAM,256 GB inbuilt,Yes,No FM Radio,6.43 inches,1080 x 2400 px,90 Hz Display with Punch Hole,50 MP + 8 MP + 2 MP Triple Rear,32 MP Front Camera,4500 mAh,80W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi, NFC",Yes
"₹29,999",71.0,Google  Tensor,Octa Core Processor,,6 GB RAM,128 GB inbuilt,No,Android v12,6.14 inches,1080 x 2400 px Display with Punch Hole,Not specified,12.2 MP + 12 MP Dual Rear,8 MP Front Camera,4410 mAh,Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi, NFC",Yes
"₹18,999",84.0,Dimensity 810 5G,Octa Core,2.4 GHz Processor,8 GB RAM,128 GB inbuilt,Yes,Android v12,6.7 inches,1080 x 2400 px Display with Punch Hole,Not specified,108 MP + 2 MP + 2 MP Triple Rear,16 MP Front Camera,5000 mAh,33W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi",No
"₹19,499",84.0,Exynos  1280,Octa Core,2.4 GHz Processor,8 GB RAM,128 GB inbuilt,Yes,Android v12,6.6 inches,1080 x 2400 px,120 Hz Display with Water Drop Notch,50 MP Quad Rear,8 MP Front Camera,6000 mAh,25W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi, NFC",Yes
"₹24,994",83.0,Dimensity  920 5G,Octa Core,2.5 GHz Processor,8 GB RAM,128 GB inbuilt,No,Android v12,6.44 inches,1080 x 2400 px,90 Hz Display with Small Notch,64 MP + 8 MP + 2 MP Triple Rear,50 MP + 8 MP Dual Front Camera,4200 mAh,44W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi",No
"₹10,999",78.0,Snapdragon 680,Octa Core,2.4 GHz Processor,4 GB RAM,64 GB inbuilt,Yes,Android v12,6.47 inches,1080 x 2400 px Display with Punch Hole,Not specified,50 MP + 8 MP + 2 MP Triple Rear,16 MP Front Camera,5000 mAh,20W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, VoLTE, Wi-Fi, NFC",Yes
"₹24,999",85.0,Snapdragon 695,Octa Core,2.2 GHz Processor,8 GB RAM,256 GB inbuilt,Yes,Android v12,6.59 inches,1080 x 2412 px,120 Hz Display with Punch Hole,64 MP + 2 MP + 2 MP Triple Rear,16 MP Front Camera,5000 mAh,33W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi",No
"₹25,999",82.0,Exynos  1280,Octa Core,2.4 GHz Processor,6 GB RAM,128 GB inbuilt,Yes,Android v12,6.4 inches,1080 x 2400 px,90 Hz Display with Punch Hole,48 MP Quad Rear,13 MP Front Camera,5000 mAh,25W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi, NFC",Yes
"₹34,990",69.0,Google  Tensor,Octa Core Processor,,6 GB RAM,128 GB inbuilt,No,Android v12,6.1 inches,1080 x 2400 px,90 Hz Display with Punch Hole,12.2 MP + 12 MP Dual Rear,8 MP Front Camera,4410 mAh,Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi, NFC",Yes
"₹13,466",74.0,Dimensity 700 5G,Octa Core,2.2 GHz Processor,4 GB RAM,64 GB inbuilt,Yes,Android v12,6.58 inches,1080 x 2408 px,90 Hz Display with Water Drop Notch,50 MP + 2 MP Dual Rear,5 MP Front Camera,5000 mAh,18W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi, IR Blaster",No
"₹9,999",76.0,Snapdragon 720G,Octa Core,2.3 GHz Processor,4 GB RAM,64 GB inbuilt,Yes,Android v10.0,6.67 inches,1080 x 2400 px Display with Punch Hole,Not specified,48 MP Quad Rear,16 MP Front Camera,5020 mAh,18W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, VoLTE, Wi-Fi, IR Blaster",No
"₹7,999",71.0,Tiger T700,Octa Core,1.8 GHz Processor,4 GB RAM,64 GB inbuilt,Yes,Android v11,6.5 inches,720 x 1600 px,90 Hz Display with Punch Hole,48 MP + 2 MP + 2 MP Triple Rear,8 MP Front Camera,5000 mAh,Not specified,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, VoLTE, Wi-Fi",No
"₹28,249",86.0,Snapdragon 778G Plus,Octa Core,2.5 GHz Processor,8 GB RAM,256 GB inbuilt,Yes,No FM Radio,6.55 inches,1080 x 2400 px,120 Hz Display with Punch Hole,50 MP + 50 MP Dual Rear,16 MP Front Camera,4500 mAh,33W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi, NFC",Yes
"₹16,499",82.0,Snapdragon 695,Octa Core,2.2 GHz Processor,6 GB RAM,128 GB inbuilt,Yes,Android v11,6.67 inches,1080 x 2400 px,120 Hz Display with Punch Hole,64 MP + 8 MP + 2 MP Triple Rear,16 MP Front Camera,5000 mAh,67W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi, IR Blaster",No
"₹22,999",87.0,Snapdragon  695,Octa Core,2.2 GHz Processor,8 GB RAM,256 GB inbuilt,Yes,Android v11,6.67 inches,1080 x 2400 px,120 Hz Display with Punch Hole,108 MP + 8 MP + 2 MP Triple Rear,16 MP Front Camera,5000 mAh,67W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi, IR Blaster",No
"₹46,999",75.0,A13 Bionic,Hexa Core,2.65 GHz Processor,4 GB RAM,128 GB inbuilt,No,iOS v13,6.1 inches,828 x 1792 px Display with Large Notch,Not specified,12 MP + 12 MP Dual Rear,12 MP Front Camera,3110 mAh,Not specified,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, VoLTE, Wi-Fi, NFC",Yes
"₹13,999",74.0,Tiger  T616,Octa Core,1.8 GHz Processor,6 GB RAM,128 GB inbuilt,Yes,Android v11,6.6 inches,1080 x 2408 px,90 Hz Display with Water Drop Notch,50 MP + 2 MP + 2 MP Triple Rear,8 MP Front Camera,5000 mAh,18W Fast Charging,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, VoLTE, Wi-Fi",No
