price,rating,processor,cpu cores,processor speed,gpu,ram,ram type,storage,storage type,memory card support,os,ui,display size,display type,display resolution,refresh rate,touch sampling rate,hdr support,rear camera,rear camera sensor,rear camera features,front camera,video recording,battery,charging speed,charging type,wireless charging,reverse charging,charging port,sim slots,network support,wifi,bluetooth,nfc,gps,fingerprint sensor,face unlock,stereo speakers,dolby atmos,3.5mm jack,build material,weight,ip rating,haptics,notification led,cooling system,bloatware
"₹35,990",85.0,Snapdragon 870,Octa Core,3.2 GHz Processor,Not specified,12 GB RAM,Not specified,256 GB inbuilt,Not specified,Yes,No FM Radio,Not specified,6.62 inches,Not specified,1080 x 2400 px,120 Hz Display with Punch Hole,Not specified,Not specified,48 MP + 13 MP + 2 MP Triple Rear,Not specified,Not specified,16 MP Front Camera,Not specified,4400 mAh,66W Fast Charging,Not specified,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi, NFC",Not specified,Not specified,Yes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified
"₹15,999",78.0,Helio G95,Octa Core,2 GHz Processor,Not specified,4 GB RAM,Not specified,128 GB inbuilt,Not specified,Yes,Android v11,Not specified,6.4 inches,Not specified,1080 x 2400 px Display with Punch Hole,Not specified,Not specified,Not specified,64 MP Quad Rear,Not specified,Not specified,16 MP Front Camera,Not specified,5000 mAh,30W Fast Charging,Not specified,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, VoLTE, Wi-Fi",Not specified,Not specified,No,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified
"₹41,999",88.0,Exynos  990,Octa Core,2.73 GHz Processor,Not specified,8 GB RAM,Not specified,128 GB inbuilt,Not specified,Yes,Android v10.0,Not specified,6.2 inches,Not specified,1440 x 3200 px,120 Hz Display with Punch Hole,Not specified,Not specified,64 MP + 12 MP + 12 MP Triple Rear,Not specified,Not specified,10 MP Front Camera,Not specified,4000 mAh,25W Fast Charging,Not specified,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, VoLTE, Wi-Fi, NFC",Not specified,Not specified,Yes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified
"₹25,999",83.0,Dimensity 8200,Octa Core,3.1 GHz Processor,Not specified,8 GB RAM,Not specified,128 GB inbuilt,Not specified,Yes,No FM Radio,Not specified,6.67 inches,Not specified,1440 x 3200 px,120 Hz Display with Punch Hole,Not specified,Not specified,48 MP + 8 MP + 2 MP Triple Rear,Not specified,Not specified,20 MP Front Camera,Not specified,5500 mAh,67W Fast Charging,Not specified,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi, NFC, IR Blaster",Not specified,Not specified,Yes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified
"₹7,990",65.0,Helio G37,Octa Core,1.8 GHz Processor,Not specified,3 GB RAM,Not specified,32 GB inbuilt,Not specified,Yes,Android v12,Not specified,6.5 inches,Not specified,720 x 1600 px,90 Hz Display with Punch Hole,Not specified,Not specified,16 MP + 2 MP + 2 MP Triple Rear,Not specified,Not specified,8 MP Front Camera,Not specified,5000 mAh,18W Fast Charging,Not specified,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, VoLTE, Wi-Fi",Not specified,Not specified,No,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified
"₹29,990",84.0,Dimensity  1300,Octa Core,3 GHz Processor,Not specified,8 GB RAM,Not specified,128 GB inbuilt,Not specified,Yes,No FM Radio,Not specified,6.43 inches,Not specified,1080 x 2400 px,90 Hz Display with Punch Hole,Not specified,Not specified,50 MP + 8 MP + 2 MP Triple Rear,Not specified,Not specified,32 MP Front Camera,Not specified,4500 mAh,80W Fast Charging,Not specified,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi, NFC",Not specified,Not specified,Yes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified
"₹27,990",83.0,Snapdragon  7 Gen1,Octa Core,2.36 GHz Processor,Not specified,8 GB RAM,Not specified,128 GB inbuilt,Not specified,Yes,Android v12,Not specified,6.43 inches,Not specified,1080 x 2460 px,90 Hz Display with Punch Hole,Not specified,Not specified,50 MP Quad Rear,Not specified,Not specified,16 MP Front Camera,Not specified,4500 mAh,65W Fast Charging,Not specified,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi",Not specified,Not specified,No,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified
"₹29,999",84.0,Snapdragon  8+ Gen1,Octa Core,3.2 GHz Processor,Not specified,8 GB RAM,Not specified,128 GB inbuilt,Not specified,Yes,No FM Radio,Not specified,6.67 inches,Not specified,1440 x 3200 px,120 Hz Display with Punch Hole,Not specified,Not specified,64 MP + 8 MP + 2 MP Triple Rear,Not specified,Not specified,16 MP Front Camera,Not specified,5500 mAh,67W Fast Charging,Not specified,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi, NFC, IR Blaster",Not specified,Not specified,Yes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified
"₹8,999",68.0,Helio P22,Octa Core,2 GHz Processor,Not specified,4 GB RAM,Not specified,64 GB inbuilt,Not specified,Yes,Android v11,Not specified,6.52 inches,Not specified,720 x 1600 px Display with Water Drop Notch,Not specified,Not specified,Not specified,13 MP Rear,Not specified,Not specified,5 MP Front Camera,Not specified,4230 mAh,Not specified,Not specified,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, VoLTE, Wi-Fi",Not specified,Not specified,No,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified
"₹13,999",81.0,Helio G96,Octa Core,2.05 GHz Processor,Not specified,8 GB RAM,Not specified,128 GB inbuilt,Not specified,Yes,Android v11,Not specified,6.43 inches,Not specified,1080 x 2400 px,90 Hz Display with Punch Hole,Not specified,Not specified,64 MP + 8 MP + 2 MP Triple Rear,Not specified,Not specified,16 MP Front Camera,Not specified,5000 mAh,33W Fast Charging,Not specified,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, VoLTE, Wi-Fi, IR Blaster",Not specified,Not specified,No,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified
"₹11,499",71.0,Helio  G85,Octa Core,2 GHz Processor,Not specified,4 GB RAM,Not specified,64 GB inbuilt,Not specified,Yes,Android v11,Not specified,6.5 inches,Not specified,720 x 1600 px Display with Water Drop Notch,Not specified,Not specified,Not specified,50 MP + 2 MP + 2 MP Triple Rear,Not specified,Not specified,8 MP Front Camera,Not specified,6000 mAh,18W Fast Charging,Not specified,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, VoLTE, Wi-Fi",Not specified,Not specified,No,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified
"₹39,999",87.0,Snapdragon  888+,Octa Core,2.9 GHz Processor,Not specified,8 GB RAM,Not specified,128 GB inbuilt,Not specified,Yes,No FM Radio,Not specified,6.78 inches,Not specified,1080 x 2448 px,144 Hz Display,Not specified,Not specified,64 MP + 13 MP + 5 MP Triple Rear,Not specified,Not specified,24 MP Front Camera,Not specified,6000 mAh,65W Fast Charging,Not specified,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi, NFC",Not specified,Not specified,Yes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified
"₹27,999",84.0,Snapdragon  778G,Octa Core,2.4 GHz Processor,Not specified,8 GB RAM,Not specified,128 GB inbuilt,Not specified,Yes,No FM Radio,Not specified,6.43 inches,Not specified,1080 x 2400 px,120 Hz Display with Punch Hole,Not specified,Not specified,64 MP + 8 MP + 2 MP Triple Rear,Not specified,Not specified,32 MP Front Camera,Not specified,4300 mAh,65W Fast Charging,Not specified,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi, NFC",Not specified,Not specified,Yes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified
"₹24,499",79.0,Dimensity 720,Octa Core,2 GHz Processor,Not specified,6 GB RAM,Not specified,128 GB inbuilt,Not specified,Yes,Android v11,Not specified,6.5 inches,Not specified,720 x 1600 px,90 Hz Display with Water Drop Notch,Not specified,Not specified,48 MP Quad Rear,Not specified,Not specified,13 MP Front Camera,Not specified,5000 mAh,15W Fast Charging,Not specified,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi, NFC",Not specified,Not specified,Yes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified
"₹60,999",86.0,Snapdragon 8 Gen2,Octa Core,3.2 GHz Processor,Not specified,12 GB RAM,Not specified,256 GB inbuilt,Not specified,Yes,No FM Radio,Not specified,6.8 inches,Not specified,1116 x 2480 px,120 Hz Display,Not specified,Not specified,50 MP + 8 MP + 2 MP Triple Rear,Not specified,Not specified,16 MP Front Camera,Not specified,5000 mAh,165W Fast Charging,Not specified,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi, NFC",Not specified,Not specified,Yes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified
"₹1,10,999",89.0,Snapdragon 888,Octa Core,2.84 GHz Processor,Not specified,12 GB RAM,Not specified,256 GB inbuilt,Not specified,Yes,Android v11,Not specified,7.6 inches,Not specified,1768 x 2208 px,120 Hz Display with Punch Hole,Not specified,Not specified,"Foldable Display, Dual Display",Not specified,Not specified,Not specified,Not specified,4400 mAh,25W Fast Charging,Not specified,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi, NFC",Not specified,Not specified,Yes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified
"₹54,999",89.0,Snapdragon  765G,Octa Core,2.4 GHz Processor,Not specified,8 GB RAM,Not specified,128 GB inbuilt,Not specified,Yes,"Memory Card (Hybrid), upto 2 TB",Not specified,6.8 inches,Not specified,1080 x 2460 px Display,Not specified,Not specified,Not specified,Dual Display,Not specified,Not specified,Not specified,Not specified,4000 mAh,Fast Charging,Not specified,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi, NFC",Not specified,Not specified,Yes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified
"₹16,490",80.0,Snapdragon 720G,Octa Core,2.3 GHz Processor,Not specified,6 GB RAM,Not specified,64 GB inbuilt,Not specified,Yes,Android v10.0,Not specified,6.67 inches,Not specified,1080 x 2400 px Display with Punch Hole,Not specified,Not specified,Not specified,64 MP Quad Rear,Not specified,Not specified,32 MP Front Camera,Not specified,5020 mAh,33W Fast Charging,Not specified,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, VoLTE, Wi-Fi, IR Blaster",Not specified,Not specified,No,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified
"₹24,990",83.0,Snapdragon  720G,Octa Core,2.3 GHz Processor,Not specified,6 GB RAM,Not specified,128 GB inbuilt,Not specified,Yes,Android v11,Not specified,6.5 inches,Not specified,1080 x 2400 px,90 Hz Display with Punch Hole,Not specified,Not specified,64 MP Quad Rear,Not specified,Not specified,32 MP Front Camera,Not specified,4500 mAh,25W Fast Charging,Not specified,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, VoLTE, Wi-Fi",Not specified,Not specified,No,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified
"₹1,299",Not specified,No Wifi,Not specified,Not specified,Not specified,4 MB RAM,Not specified,4 MB inbuilt,Not specified,Yes,Not specified,Not specified,1.77 inches,Not specified,120 x 160 px Display,Not specified,Not specified,Not specified,No Rear Camera,Not specified,Not specified,Not specified,Not specified,800 mAh,Not specified,Not specified,No,No,USB Type-C,Dual SIM,Single Sim,Not specified,Not specified,No,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified
"₹25,000",Not specified,Snapdragon 425,Quad Core,1.4 GHz Processor,Not specified,3 GB RAM,Not specified,16 GB inbuilt,Not specified,Yes,Android v8.1 (Oreo),Not specified,6 inches,Not specified,720 x 1440 px Display,Not specified,Not specified,Not specified,13 MP Rear,Not specified,Not specified,5 MP Front Camera,Not specified,3360 mAh,Not specified,Not specified,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, VoLTE, Wi-Fi",Not specified,Not specified,No,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified
"₹1,999",Not specified,Snapdragon MSM8909,Quad Core,1.1 GHz Processor,Not specified,1 GB RAM,Not specified,8 GB inbuilt,Not specified,Yes,Android v6.0 (Marshmallow),Not specified,4.5 inches,Not specified,480 x 854 px Display,Not specified,Not specified,Not specified,5 MP Rear,Not specified,Not specified,2 MP Front Camera,Not specified,2000 mAh,Not specified,Not specified,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, VoLTE, Wi-Fi",Not specified,Not specified,No,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified
"₹9,950",66.0,Helio P35,Octa Core,2.3 GHz Processor,Not specified,3 GB RAM,Not specified,64 GB inbuilt,Not specified,Yes,Android v12,Not specified,6.5 inches,Not specified,720 x 1600 px Display with Water Drop Notch,Not specified,Not specified,Not specified,13 MP + 2 MP Dual Rear,Not specified,Not specified,5 MP Front Camera,Not specified,5000 mAh,Not specified,Not specified,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, VoLTE, Wi-Fi",Not specified,Not specified,No,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified
"₹12,999",75.0,Dimensity 810,Octa Core,2.4 GHz Processor,Not specified,8 GB RAM,Not specified,128 GB inbuilt,Not specified,Yes,Android v12,Not specified,6.56 inches,Not specified,720 x 1612 px Display with Water Drop Notch,Not specified,Not specified,Not specified,13 MP + 2 MP Dual Rear,Not specified,Not specified,8 MP Front Camera,Not specified,5000 mAh,Not specified,Not specified,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi",Not specified,Not specified,No,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified
"₹19,999",83.0,Helio G99,Octa Core,2.2 GHz Processor,Not specified,8 GB RAM,Not specified,256 GB inbuilt,Not specified,Yes,Android v13,Not specified,6.67 inches,Not specified,1080 x 2400 px,120 Hz Display with Punch Hole,Not specified,Not specified,50 MP + 13 MP + 2 MP Triple Rear,Not specified,Not specified,16 MP Front Camera,Not specified,5000 mAh,66W Fast Charging,Not specified,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, VoLTE, Wi-Fi, NFC",Not specified,Not specified,Yes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified
"₹32,999",84.0,Snapdragon 778G Plus,Octa Core,2.5 GHz Processor,Not specified,8 GB RAM,Not specified,256 GB inbuilt,Not specified,Yes,No FM Radio,Not specified,6.73 inches,Not specified,1080 x 2412 px,120 Hz Display with Punch Hole,Not specified,Not specified,50 MP + 8 MP + 2 MP Triple Rear,Not specified,Not specified,32 MP Front Camera,Not specified,5000 mAh,120W Fast Charging,Not specified,No,No,USB Type-C,Dual SIM,"Dual Sim, 3G, 4G, 5G, VoLTE, Wi-Fi, NFC",Not specified,Not specified,Yes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified
